GeographyCode,DateCode,Measurement,Units,Value,Variable
S08000022,2020-05-17,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-18,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-19,Count,COVID-19 patients in hospital - Confirmed,5,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-20,Count,COVID-19 patients in hospital - Confirmed,13,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-21,Count,COVID-19 patients in hospital - Confirmed,12,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-22,Count,COVID-19 patients in hospital - Confirmed,12,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-23,Count,COVID-19 patients in hospital - Confirmed,10,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-24,Count,COVID-19 patients in hospital - Confirmed,10,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-25,Count,COVID-19 patients in hospital - Confirmed,10,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-26,Count,COVID-19 patients in hospital - Confirmed,8,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-27,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-28,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-29,Count,COVID-19 patients in hospital - Confirmed,11,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-30,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-05-31,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-01,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-02,Count,COVID-19 patients in hospital - Confirmed,10,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-03,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-04,Count,COVID-19 patients in hospital - Confirmed,8,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-05,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-06,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-07,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-08,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-09,Count,COVID-19 patients in hospital - Confirmed,8,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-10,Count,COVID-19 patients in hospital - Confirmed,9,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-11,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-12,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-13,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-14,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-15,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-16,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-17,Count,COVID-19 patients in hospital - Confirmed,5,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-18,Count,COVID-19 patients in hospital - Confirmed,5,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-19,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-20,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-21,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-22,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-23,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-24,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-25,Count,COVID-19 patients in hospital - Confirmed,8,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-26,Count,COVID-19 patients in hospital - Confirmed,7,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-27,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-28,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-29,Count,COVID-19 patients in hospital - Confirmed,5,COVID-19 patients in hospital - Confirmed
S08000022,2020-06-30,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-07-01,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-07-02,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-07-03,Count,COVID-19 patients in hospital - Confirmed,5,COVID-19 patients in hospital - Confirmed
S08000022,2020-07-04,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-07-05,Count,COVID-19 patients in hospital - Confirmed,6,COVID-19 patients in hospital - Confirmed
S08000022,2020-07-06,Count,COVID-19 patients in hospital - Confirmed,9999999,COVID-19 patients in hospital - Confirmed
S08000032,2020-03-27,Count,COVID-19 patients in hospital - Confirmed,41,COVID-19 patients in hospital - Confirmed
S08000032,2020-03-28,Count,COVID-19 patients in hospital - Confirmed,62,COVID-19 patients in hospital - Confirmed
S08000032,2020-03-29,Count,COVID-19 patients in hospital - Confirmed,71,COVID-19 patients in hospital - Confirmed
S08000032,2020-03-30,Count,COVID-19 patients in hospital - Confirmed,83,COVID-19 patients in hospital - Confirmed
S08000032,2020-03-31,Count,COVID-19 patients in hospital - Confirmed,89,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-01,Count,COVID-19 patients in hospital - Confirmed,101,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-02,Count,COVID-19 patients in hospital - Confirmed,115,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-03,Count,COVID-19 patients in hospital - Confirmed,113,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-04,Count,COVID-19 patients in hospital - Confirmed,133,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-05,Count,COVID-19 patients in hospital - Confirmed,151,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-06,Count,COVID-19 patients in hospital - Confirmed,151,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-07,Count,COVID-19 patients in hospital - Confirmed,168,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-08,Count,COVID-19 patients in hospital - Confirmed,176,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-09,Count,COVID-19 patients in hospital - Confirmed,188,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-10,Count,COVID-19 patients in hospital - Confirmed,196,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-11,Count,COVID-19 patients in hospital - Confirmed,181,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-12,Count,COVID-19 patients in hospital - Confirmed,187,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-13,Count,COVID-19 patients in hospital - Confirmed,189,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-14,Count,COVID-19 patients in hospital - Confirmed,187,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-15,Count,COVID-19 patients in hospital - Confirmed,167,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-16,Count,COVID-19 patients in hospital - Confirmed,154,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-17,Count,COVID-19 patients in hospital - Confirmed,179,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-18,Count,COVID-19 patients in hospital - Confirmed,173,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-19,Count,COVID-19 patients in hospital - Confirmed,180,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-20,Count,COVID-19 patients in hospital - Confirmed,169,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-21,Count,COVID-19 patients in hospital - Confirmed,163,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-22,Count,COVID-19 patients in hospital - Confirmed,161,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-23,Count,COVID-19 patients in hospital - Confirmed,167,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-24,Count,COVID-19 patients in hospital - Confirmed,163,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-25,Count,COVID-19 patients in hospital - Confirmed,158,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-26,Count,COVID-19 patients in hospital - Confirmed,158,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-27,Count,COVID-19 patients in hospital - Confirmed,167,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-28,Count,COVID-19 patients in hospital - Confirmed,174,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-29,Count,COVID-19 patients in hospital - Confirmed,170,COVID-19 patients in hospital - Confirmed
S08000032,2020-04-30,Count,COVID-19 patients in hospital - Confirmed,163,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-01,Count,COVID-19 patients in hospital - Confirmed,160,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-02,Count,COVID-19 patients in hospital - Confirmed,152,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-03,Count,COVID-19 patients in hospital - Confirmed,147,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-04,Count,COVID-19 patients in hospital - Confirmed,150,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-05,Count,COVID-19 patients in hospital - Confirmed,144,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-06,Count,COVID-19 patients in hospital - Confirmed,136,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-07,Count,COVID-19 patients in hospital - Confirmed,135,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-08,Count,COVID-19 patients in hospital - Confirmed,125,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-09,Count,COVID-19 patients in hospital - Confirmed,120,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-10,Count,COVID-19 patients in hospital - Confirmed,113,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-11,Count,COVID-19 patients in hospital - Confirmed,117,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-12,Count,COVID-19 patients in hospital - Confirmed,114,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-13,Count,COVID-19 patients in hospital - Confirmed,106,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-14,Count,COVID-19 patients in hospital - Confirmed,122,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-15,Count,COVID-19 patients in hospital - Confirmed,113,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-16,Count,COVID-19 patients in hospital - Confirmed,107,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-17,Count,COVID-19 patients in hospital - Confirmed,107,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-18,Count,COVID-19 patients in hospital - Confirmed,103,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-19,Count,COVID-19 patients in hospital - Confirmed,95,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-20,Count,COVID-19 patients in hospital - Confirmed,91,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-21,Count,COVID-19 patients in hospital - Confirmed,95,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-22,Count,COVID-19 patients in hospital - Confirmed,90,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-23,Count,COVID-19 patients in hospital - Confirmed,86,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-24,Count,COVID-19 patients in hospital - Confirmed,83,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-25,Count,COVID-19 patients in hospital - Confirmed,82,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-26,Count,COVID-19 patients in hospital - Confirmed,83,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-27,Count,COVID-19 patients in hospital - Confirmed,78,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-28,Count,COVID-19 patients in hospital - Confirmed,76,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-29,Count,COVID-19 patients in hospital - Confirmed,77,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-30,Count,COVID-19 patients in hospital - Confirmed,69,COVID-19 patients in hospital - Confirmed
S08000032,2020-05-31,Count,COVID-19 patients in hospital - Confirmed,71,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-01,Count,COVID-19 patients in hospital - Confirmed,68,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-02,Count,COVID-19 patients in hospital - Confirmed,66,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-03,Count,COVID-19 patients in hospital - Confirmed,66,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-04,Count,COVID-19 patients in hospital - Confirmed,62,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-05,Count,COVID-19 patients in hospital - Confirmed,65,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-06,Count,COVID-19 patients in hospital - Confirmed,59,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-07,Count,COVID-19 patients in hospital - Confirmed,58,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-08,Count,COVID-19 patients in hospital - Confirmed,57,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-09,Count,COVID-19 patients in hospital - Confirmed,56,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-10,Count,COVID-19 patients in hospital - Confirmed,55,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-11,Count,COVID-19 patients in hospital - Confirmed,52,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-12,Count,COVID-19 patients in hospital - Confirmed,51,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-13,Count,COVID-19 patients in hospital - Confirmed,50,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-14,Count,COVID-19 patients in hospital - Confirmed,49,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-15,Count,COVID-19 patients in hospital - Confirmed,49,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-16,Count,COVID-19 patients in hospital - Confirmed,44,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-17,Count,COVID-19 patients in hospital - Confirmed,38,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-18,Count,COVID-19 patients in hospital - Confirmed,43,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-19,Count,COVID-19 patients in hospital - Confirmed,39,COVID-19 patients in hospital - Confirmed
S08000032,2020-06-20,Count,COVID-19 patients in hospital - Confirmed,39,COVID-19 patients in hospital - Confirmed
